geoid,age,race,population,registered,reg_frac
51005,18-34,Native American,1,1,1.0
51005,18-34,Asian,9,0,0.0
51005,18-34,Black,209,28,0.1339712918660287
51005,18-34,Other,21,16,0.7619047619047619
51005,18-34,White,2342,1422,0.6071733561058924
51005,18-34,Hispanic,72,1,0.013888888888888888
51005,35-64,Native American,1,0,0.0
51005,35-64,Asian,7,0,0.0
51005,35-64,Black,316,42,0.13291139240506328
51005,35-64,Other,24,17,0.7083333333333334
51005,35-64,White,5661,3297,0.5824059353471118
51005,35-64,Hispanic,50,0,0.0
51005,65+,Native American,1,0,0.0
51005,65+,Asian,1,0,0.0
51005,65+,Black,94,33,0.35106382978723405
51005,65+,Other,1,14,14.0
51005,65+,White,3481,2681,0.7701809824763
51005,65+,Hispanic,32,0,0.0
51007,18-34,Native American,1,0,0.0
51007,18-34,Asian,1,0,0.0
51007,18-34,Black,492,273,0.5548780487804879
51007,18-34,Other,1,24,24.0
51007,18-34,White,1740,1161,0.6672413793103448
51007,18-34,Hispanic,112,2,0.017857142857142856
51007,35-64,Native American,1,1,1.0
51007,35-64,Asian,1,0,0.0
51007,35-64,Black,1191,525,0.44080604534005036
51007,35-64,Other,1,50,50.0
51007,35-64,White,4111,2609,0.6346387740209195
51007,35-64,Hispanic,76,4,0.05263157894736842
51007,65+,Native American,1,0,0.0
51007,65+,Asian,1,2,2.0
51007,65+,Black,694,378,0.5446685878962536
51007,65+,Other,1,28,28.0
51007,65+,White,1789,1662,0.9290106204583566
51007,65+,Hispanic,1,4,4.0
51009,18-34,Native American,44,0,0.0
51009,18-34,Asian,37,1,0.02702702702702703
51009,18-34,Black,1424,364,0.2556179775280899
51009,18-34,Other,81,71,0.8765432098765432
51009,18-34,White,4458,2919,0.654777927321669
51009,18-34,Hispanic,221,8,0.03619909502262444
51009,35-64,Native American,104,0,0.0
51009,35-64,Asian,68,2,0.029411764705882353
51009,35-64,Black,2369,802,0.3385394681300127
51009,35-64,Other,51,98,1.9215686274509804
51009,35-64,White,9922,6576,0.6627696029026406
51009,35-64,Hispanic,278,5,0.017985611510791366
51009,65+,Native American,35,1,0.02857142857142857
51009,65+,Asian,52,2,0.038461538461538464
51009,65+,Black,1142,597,0.5227670753064798
51009,65+,Other,1,28,28.0
51009,65+,White,5283,4480,0.848003028582245
51009,65+,Hispanic,25,0,0.0
51011,18-34,Native American,5,0,0.0
51011,18-34,Asian,1,0,0.0
51011,18-34,Black,674,251,0.3724035608308605
51011,18-34,Other,1,38,38.0
51011,18-34,White,2283,1640,0.718353044240035
51011,18-34,Hispanic,56,0,0.0
51011,35-64,Native American,1,0,0.0
51011,35-64,Asian,10,1,0.1
51011,35-64,Black,1174,514,0.43781942078364566
51011,35-64,Other,19,38,2.0
51011,35-64,White,4866,3407,0.7001644060830251
51011,35-64,Hispanic,97,1,0.010309278350515464
51011,65+,Native American,1,0,0.0
51011,65+,Asian,1,0,0.0
51011,65+,Black,528,315,0.5965909090909091
51011,65+,Other,12,17,1.4166666666666667
51011,65+,White,2612,2202,0.8430321592649311
51011,65+,Hispanic,37,1,0.02702702702702703
51013,18-34,Native American,187,10,0.053475935828877004
51013,18-34,Asian,8482,1355,0.15975005894836122
51013,18-34,Black,5533,1053,0.19031266943791794
51013,18-34,Other,3277,1992,0.6078730546231309
51013,18-34,White,50246,27368,0.544680173546153
51013,18-34,Hispanic,10832,1660,0.1532496307237814
51013,35-64,Native American,317,16,0.050473186119873815
51013,35-64,Asian,8516,1712,0.20103334899013622
51013,35-64,Black,8404,1899,0.22596382674916707
51013,35-64,Other,4111,3497,0.850644612016541
51013,35-64,White,57849,39904,0.6897958478106795
51013,35-64,Hispanic,14250,2045,0.14350877192982456
51013,65+,Native American,129,3,0.023255813953488372
51013,65+,Asian,2115,527,0.2491725768321513
51013,65+,Black,1999,642,0.32116058029014505
51013,65+,Other,523,999,1.910133843212237
51013,65+,White,17623,15580,0.8840719514271123
51013,65+,Hispanic,2387,813,0.34059488898198576
51015,18-34,Native American,36,0,0.0
51015,18-34,Asian,112,0,0.0
51015,18-34,Black,939,38,0.04046858359957402
51015,18-34,Other,100,165,1.65
51015,18-34,White,12500,7756,0.62048
51015,18-34,Hispanic,651,47,0.07219662058371736
51015,35-64,Native American,115,3,0.02608695652173913
51015,35-64,Asian,201,7,0.03482587064676617
51015,35-64,Black,1302,82,0.0629800307219662
51015,35-64,Other,143,273,1.9090909090909092
51015,35-64,White,28857,17975,0.6228991232629865
51015,35-64,Hispanic,664,35,0.05271084337349398
51015,65+,Native American,14,0,0.0
51015,65+,Asian,53,5,0.09433962264150944
51015,65+,Black,325,72,0.22153846153846155
51015,65+,Other,12,78,6.5
51015,65+,White,14885,12459,0.8370171313402754
51015,65+,Hispanic,89,9,0.10112359550561797
51017,18-34,Native American,1,0,0.0
51017,18-34,Asian,16,0,0.0
51017,18-34,Black,72,8,0.1111111111111111
51017,18-34,Other,15,10,0.6666666666666666
51017,18-34,White,825,365,0.44242424242424244
51017,18-34,Hispanic,14,0,0.0
51017,35-64,Native American,1,0,0.0
51017,35-64,Asian,1,0,0.0
51017,35-64,Black,16,12,0.75
51017,35-64,Other,13,5,0.38461538461538464
51017,35-64,White,1611,934,0.5797641216635631
51017,35-64,Hispanic,70,3,0.04285714285714286
51017,65+,Native American,6,1,0.16666666666666666
51017,65+,Asian,1,0,0.0
51017,65+,Black,34,8,0.23529411764705882
51017,65+,Other,1,5,5.0
51017,65+,White,925,726,0.7848648648648648
51017,65+,Hispanic,1,0,0.0
51019,18-34,Native American,10,1,0.1
51019,18-34,Asian,150,4,0.02666666666666667
51019,18-34,Black,1161,178,0.1533161068044789
51019,18-34,Other,64,160,2.5
51019,18-34,White,11826,9091,0.7687299171317437
51019,18-34,Hispanic,434,26,0.059907834101382486
51019,35-64,Native American,19,2,0.10526315789473684
51019,35-64,Asian,494,14,0.02834008097165992
51019,35-64,Black,2215,399,0.18013544018058691
51019,35-64,Other,89,314,3.5280898876404496
51019,35-64,White,29341,19817,0.6754030196653148
51019,35-64,Hispanic,544,42,0.07720588235294118
51019,65+,Native American,13,3,0.23076923076923078
51019,65+,Asian,73,9,0.1232876712328767
51019,65+,Black,941,257,0.2731137088204038
51019,65+,Other,1,122,122.0
51019,65+,White,15132,14299,0.9449510970129527
51019,65+,Hispanic,183,18,0.09836065573770492
51021,18-34,Native American,1,0,0.0
51021,18-34,Asian,1,0,0.0
51021,18-34,Black,86,3,0.03488372093023256
51021,18-34,Other,1,4,4.0
51021,18-34,White,1093,517,0.4730100640439158
51021,18-34,Hispanic,5,1,0.2
51021,35-64,Native American,1,0,0.0
51021,35-64,Asian,10,1,0.1
51021,35-64,Black,114,1,0.008771929824561403
51021,35-64,Other,1,9,9.0
51021,35-64,White,2586,1396,0.539829853054911
51021,35-64,Hispanic,25,0,0.0
51021,65+,Native American,1,0,0.0
51021,65+,Asian,1,3,3.0
51021,65+,Black,42,3,0.07142857142857142
51021,65+,Other,1,0,0.0
51021,65+,White,1396,1054,0.7550143266475645
51021,65+,Hispanic,1,0,0.0
51023,18-34,Native American,24,0,0.0
51023,18-34,Asian,42,1,0.023809523809523808
51023,18-34,Black,179,28,0.1564245810055866
51023,18-34,Other,38,66,1.736842105263158
51023,18-34,White,5116,3784,0.7396403440187647
51023,18-34,Hispanic,223,8,0.03587443946188341
51023,35-64,Native American,18,0,0.0
51023,35-64,Asian,91,2,0.02197802197802198
51023,35-64,Black,431,73,0.16937354988399073
51023,35-64,Other,22,104,4.7272727272727275
51023,35-64,White,13286,8861,0.6669426463947012
51023,35-64,Hispanic,131,3,0.022900763358778626
51023,65+,Native American,6,1,0.16666666666666666
51023,65+,Asian,32,0,0.0
51023,65+,Black,269,53,0.1970260223048327
51023,65+,Other,1,46,46.0
51023,65+,White,6966,6176,0.8865920183749642
51023,65+,Hispanic,29,2,0.06896551724137931
51025,18-34,Native American,1,0,0.0
51025,18-34,Asian,57,0,0.0
51025,18-34,Black,2442,806,0.33005733005733007
51025,18-34,Other,42,22,0.5238095238095238
51025,18-34,White,1105,586,0.530316742081448
51025,18-34,Hispanic,88,5,0.056818181818181816
51025,35-64,Native American,1,0,0.0
51025,35-64,Asian,6,0,0.0
51025,35-64,Black,3523,1552,0.4405336361055918
51025,35-64,Other,50,27,0.54
51025,35-64,White,2936,1601,0.545299727520436
51025,35-64,Hispanic,107,2,0.018691588785046728
51025,65+,Native American,1,0,0.0
51025,65+,Asian,5,1,0.2
51025,65+,Black,1579,1144,0.7245091830272324
51025,65+,Other,37,12,0.32432432432432434
51025,65+,White,1796,1443,0.8034521158129176
51025,65+,Hispanic,71,0,0.0
51027,18-34,Native American,21,0,0.0
51027,18-34,Asian,7,0,0.0
51027,18-34,Black,244,5,0.020491803278688523
51027,18-34,Other,41,7,0.17073170731707318
51027,18-34,White,3644,1557,0.4272777167947311
51027,18-34,Hispanic,57,0,0.0
51027,35-64,Native American,30,0,0.0
51027,35-64,Asian,63,2,0.031746031746031744
51027,35-64,Black,116,3,0.02586206896551724
51027,35-64,Other,20,10,0.5
51027,35-64,White,8957,3938,0.4396561348665848
51027,35-64,Hispanic,27,0,0.0
51027,65+,Native American,1,0,0.0
51027,65+,Asian,1,0,0.0
51027,65+,Black,34,2,0.058823529411764705
51027,65+,Other,29,2,0.06896551724137931
51027,65+,White,4604,2641,0.5736316246741964
51027,65+,Hispanic,5,0,0.0
51029,18-34,Native American,24,0,0.0
51029,18-34,Asian,1,1,1.0
51029,18-34,Black,1332,431,0.3235735735735736
51029,18-34,Other,80,24,0.3
51029,18-34,White,2038,1150,0.5642787046123651
51029,18-34,Hispanic,92,7,0.07608695652173914
51029,35-64,Native American,54,1,0.018518518518518517
51029,35-64,Asian,6,2,0.3333333333333333
51029,35-64,Black,2580,862,0.33410852713178296
51029,35-64,Other,36,37,1.0277777777777777
51029,35-64,White,4398,2578,0.5861755343337881
51029,35-64,Hispanic,86,6,0.06976744186046512
51029,65+,Native American,6,0,0.0
51029,65+,Asian,22,3,0.13636363636363635
51029,65+,Black,989,611,0.6177957532861477
51029,65+,Other,13,25,1.9230769230769231
51029,65+,White,2200,1836,0.8345454545454546
51029,65+,Hispanic,61,0,0.0
51031,18-34,Native American,24,1,0.041666666666666664
51031,18-34,Asian,99,2,0.020202020202020204
51031,18-34,Black,1703,487,0.2859659424544921
51031,18-34,Other,175,138,0.7885714285714286
51031,18-34,White,9280,6163,0.6641163793103448
51031,18-34,Hispanic,533,3,0.005628517823639775
51031,35-64,Native American,22,4,0.18181818181818182
51031,35-64,Asian,189,10,0.05291005291005291
51031,35-64,Black,3238,828,0.2557134033353922
51031,35-64,Other,46,201,4.369565217391305
51031,35-64,White,17903,11697,0.6533541864491984
51031,35-64,Hispanic,279,8,0.02867383512544803
51031,65+,Native American,7,1,0.14285714285714285
51031,65+,Asian,66,13,0.19696969696969696
51031,65+,Black,1318,602,0.456752655538695
51031,65+,Other,67,73,1.0895522388059702
51031,65+,White,9246,7947,0.8595068137573004
51031,65+,Hispanic,155,2,0.012903225806451613
51033,18-34,Native American,1,1,1.0
51033,18-34,Asian,73,2,0.0273972602739726
51033,18-34,Black,1342,743,0.5536512667660208
51033,18-34,Other,350,173,0.4942857142857143
51033,18-34,White,4163,2654,0.6375210184962767
51033,18-34,Hispanic,691,17,0.024602026049204053
51033,35-64,Native American,53,2,0.03773584905660377
51033,35-64,Asian,62,4,0.06451612903225806
51033,35-64,Black,3564,1498,0.42031425364758696
51033,35-64,Other,188,198,1.053191489361702
51033,35-64,White,7982,5638,0.7063392633425206
51033,35-64,Hispanic,337,41,0.12166172106824925
51033,65+,Native American,13,2,0.15384615384615385
51033,65+,Asian,42,0,0.0
51033,65+,Black,1565,969,0.6191693290734824
51033,65+,Other,31,59,1.903225806451613
51033,65+,White,3144,2831,0.9004452926208651
51033,65+,Hispanic,66,8,0.12121212121212122
51035,18-34,Native American,1,1,1.0
51035,18-34,Asian,3,0,0.0
51035,18-34,Black,76,3,0.039473684210526314
51035,18-34,Other,1,65,65.0
51035,18-34,White,4638,2667,0.57503234152652
51035,18-34,Hispanic,412,10,0.024271844660194174
51035,35-64,Native American,49,0,0.0
51035,35-64,Asian,1,1,1.0
51035,35-64,Black,1,6,6.0
51035,35-64,Other,14,66,4.714285714285714
51035,35-64,White,11732,6657,0.5674224343675418
51035,35-64,Hispanic,220,14,0.06363636363636363
51035,65+,Native American,21,2,0.09523809523809523
51035,65+,Asian,13,1,0.07692307692307693
51035,65+,Black,9,7,0.7777777777777778
51035,65+,Other,1,13,13.0
51035,65+,White,7011,5233,0.7463985166167452
51035,65+,Hispanic,37,2,0.05405405405405406
51036,18-34,Native American,76,4,0.05263157894736842
51036,18-34,Asian,7,0,0.0
51036,18-34,Black,550,330,0.6
51036,18-34,Other,1,28,28.0
51036,18-34,White,511,360,0.7045009784735812
51036,18-34,Hispanic,10,0,0.0
51036,35-64,Native American,212,25,0.1179245283018868
51036,35-64,Asian,38,0,0.0
51036,35-64,Black,1375,820,0.5963636363636363
51036,35-64,Other,9,78,8.666666666666666
51036,35-64,White,1402,896,0.6390870185449358
51036,35-64,Hispanic,75,0,0.0
51036,65+,Native American,132,20,0.15151515151515152
51036,65+,Asian,19,0,0.0
51036,65+,Black,844,683,0.8092417061611374
51036,65+,Other,3,48,16.0
51036,65+,White,668,637,0.9535928143712575
51036,65+,Hispanic,17,0,0.0
51037,18-34,Native American,1,0,0.0
51037,18-34,Asian,1,0,0.0
51037,18-34,Black,573,254,0.4432809773123909
51037,18-34,Other,1,10,10.0
51037,18-34,White,1437,828,0.5762004175365344
51037,18-34,Hispanic,30,1,0.03333333333333333
51037,35-64,Native American,6,0,0.0
51037,35-64,Asian,6,3,0.5
51037,35-64,Black,1422,542,0.38115330520393814
51037,35-64,Other,9,32,3.5555555555555554
51037,35-64,White,3242,1988,0.6132017273288094
51037,35-64,Hispanic,15,3,0.2
51037,65+,Native American,1,0,0.0
51037,65+,Asian,33,0,0.0
51037,65+,Black,717,464,0.6471408647140865
51037,65+,Other,1,15,15.0
51037,65+,White,1882,1493,0.7933049946865037
51037,65+,Hispanic,2,0,0.0
51041,18-34,Native American,310,8,0.025806451612903226
51041,18-34,Asian,2345,378,0.16119402985074627
51041,18-34,Black,20300,7248,0.35704433497536947
51041,18-34,Other,2396,2444,1.020033388981636
51041,18-34,White,39637,33288,0.8398213790145571
51041,18-34,Hispanic,8021,936,0.1166936790923825
51041,35-64,Native American,376,22,0.05851063829787234
51041,35-64,Asian,5399,671,0.1242822744952769
51041,35-64,Black,31220,12496,0.40025624599615633
51041,35-64,Other,3348,4177,1.247610513739546
51041,35-64,White,91690,72857,0.7946013741956592
51041,35-64,Hispanic,10422,968,0.09288044521205142
51041,65+,Native American,98,9,0.09183673469387756
51041,65+,Asian,1596,291,0.18233082706766918
51041,65+,Black,7345,4958,0.6750170183798503
51041,65+,Other,327,1300,3.9755351681957185
51041,65+,White,39225,41266,1.0520331421287443
51041,65+,Hispanic,1149,225,0.195822454308094
51043,18-34,Native American,1,0,0.0
51043,18-34,Asian,6,4,0.6666666666666666
51043,18-34,Black,123,25,0.2032520325203252
51043,18-34,Other,29,80,2.7586206896551726
51043,18-34,White,2060,1608,0.7805825242718447
51043,18-34,Hispanic,159,10,0.06289308176100629
51043,35-64,Native American,1,1,1.0
51043,35-64,Asian,80,4,0.05
51043,35-64,Black,196,48,0.24489795918367346
51043,35-64,Other,72,104,1.4444444444444444
51043,35-64,White,5490,3646,0.6641165755919854
51043,35-64,Hispanic,295,14,0.04745762711864407
51043,65+,Native American,1,1,1.0
51043,65+,Asian,1,2,2.0
51043,65+,Black,269,31,0.11524163568773234
51043,65+,Other,1,35,35.0
51043,65+,White,2670,2295,0.8595505617977528
51043,65+,Hispanic,60,2,0.03333333333333333
51045,18-34,Native American,1,1,1.0
51045,18-34,Asian,1,0,0.0
51045,18-34,Black,1,2,2.0
51045,18-34,Other,1,7,7.0
51045,18-34,White,1108,551,0.4972924187725632
51045,18-34,Hispanic,1,0,0.0
51045,35-64,Native American,1,0,0.0
51045,35-64,Asian,1,0,0.0
51045,35-64,Black,1,2,2.0
51045,35-64,Other,1,2,2.0
51045,35-64,White,1958,1303,0.6654749744637385
51045,35-64,Hispanic,1,0,0.0
51045,65+,Native American,1,0,0.0
51045,65+,Asian,1,1,1.0
51045,65+,Black,1,1,1.0
51045,65+,Other,1,1,1.0
51045,65+,White,1088,877,0.8060661764705882
51045,65+,Hispanic,1,0,0.0
51047,18-34,Native American,31,4,0.12903225806451613
51047,18-34,Asian,189,10,0.05291005291005291
51047,18-34,Black,1406,400,0.2844950213371266
51047,18-34,Other,435,273,0.6275862068965518
51047,18-34,White,6985,4873,0.6976377952755906
51047,18-34,Hispanic,1195,242,0.20251046025104602
51047,35-64,Native American,70,4,0.05714285714285714
51047,35-64,Asian,369,5,0.013550135501355014
51047,35-64,Black,2995,748,0.24974958263772956
51047,35-64,Other,794,426,0.5365239294710328
51047,35-64,White,14991,10244,0.6833433393369355
51047,35-64,Hispanic,1967,221,0.11235383833248602
51047,65+,Native American,57,0,0.0
51047,65+,Asian,113,4,0.035398230088495575
51047,65+,Black,1022,367,0.35909980430528377
51047,65+,Other,1,97,97.0
51047,65+,White,6514,6093,0.9353699723672091
51047,65+,Hispanic,187,45,0.24064171122994651
51049,18-34,Native American,1,1,1.0
51049,18-34,Asian,48,0,0.0
51049,18-34,Black,654,284,0.43425076452599387
51049,18-34,Other,1,17,17.0
51049,18-34,White,1175,791,0.6731914893617021
51049,18-34,Hispanic,1,6,6.0
51049,35-64,Native American,13,1,0.07692307692307693
51049,35-64,Asian,60,0,0.0
51049,35-64,Black,1190,563,0.473109243697479
51049,35-64,Other,1,21,21.0
51049,35-64,White,2573,1604,0.6233968130586863
51049,35-64,Hispanic,14,3,0.21428571428571427
51049,65+,Native American,1,0,0.0
51049,65+,Asian,17,1,0.058823529411764705
51049,65+,Black,696,374,0.5373563218390804
51049,65+,Other,1,6,6.0
51049,65+,White,1438,1062,0.7385257301808067
51049,65+,Hispanic,1,0,0.0
51051,18-34,Native American,1,0,0.0
51051,18-34,Asian,15,0,0.0
51051,18-34,Black,29,2,0.06896551724137931
51051,18-34,Other,5,3,0.6
51051,18-34,White,2593,1213,0.46779791747011185
51051,18-34,Hispanic,54,0,0.0
51051,35-64,Native American,1,0,0.0
51051,35-64,Asian,1,0,0.0
51051,35-64,Black,10,4,0.4
51051,35-64,Other,1,8,8.0
51051,35-64,White,5989,3073,0.5131073634997495
51051,35-64,Hispanic,36,0,0.0
51051,65+,Native American,1,0,0.0
51051,65+,Asian,1,0,0.0
51051,65+,Black,12,4,0.3333333333333333
51051,65+,Other,6,0,0.0
51051,65+,White,3129,2140,0.6839245765420262
51051,65+,Hispanic,18,0,0.0
51053,18-34,Native American,1,0,0.0
51053,18-34,Asian,47,0,0.0
51053,18-34,Black,2007,825,0.4110612855007474
51053,18-34,Other,113,87,0.7699115044247787
51053,18-34,White,3499,2248,0.6424692769362675
51053,18-34,Hispanic,159,10,0.06289308176100629
51053,35-64,Native American,3,1,0.3333333333333333
51053,35-64,Asian,103,3,0.02912621359223301
51053,35-64,Black,3721,1795,0.48239720505240524
51053,35-64,Other,190,115,0.6052631578947368
51053,35-64,White,7571,4979,0.6576409985470876
51053,35-64,Hispanic,413,18,0.043583535108958835
51053,65+,Native American,1,2,2.0
51053,65+,Asian,24,0,0.0
51053,65+,Black,1639,1022,0.6235509456985967
51053,65+,Other,1,49,49.0
51053,65+,White,3155,2866,0.9083993660855785
51053,65+,Hispanic,66,0,0.0
51057,18-34,Native American,1,1,1.0
51057,18-34,Asian,19,1,0.05263157894736842
51057,18-34,Black,843,367,0.43534994068801897
51057,18-34,Other,42,28,0.6666666666666666
51057,18-34,White,959,617,0.643378519290928
51057,18-34,Hispanic,55,5,0.09090909090909091
51057,35-64,Native American,1,0,0.0
51057,35-64,Asian,18,1,0.05555555555555555
51057,35-64,Black,1766,678,0.38391845979614947
51057,35-64,Other,51,38,0.7450980392156863
51057,35-64,White,2534,1399,0.5520915548539858
51057,35-64,Hispanic,91,4,0.04395604395604396
51057,65+,Native American,1,1,1.0
51057,65+,Asian,17,2,0.11764705882352941
51057,65+,Black,727,363,0.49931224209078406
51057,65+,Other,1,14,14.0
51057,65+,White,1682,1203,0.7152199762187872
51057,65+,Hispanic,17,3,0.17647058823529413
51059,18-34,Native American,643,24,0.03732503888024884
51059,18-34,Asian,46750,17476,0.3738181818181818
51059,18-34,Black,25488,4827,0.18938323917137476
51059,18-34,Other,15028,7561,0.5031274953420282
51059,18-34,White,123568,85120,0.6888514825844879
51059,18-34,Hispanic,46941,9454,0.20140175965573806
51059,35-64,Native American,1059,26,0.024551463644948063
51059,35-64,Asian,94786,35313,0.37255501867364377
51059,35-64,Black,45562,9327,0.20471006540538167
51059,35-64,Other,20135,15397,0.7646883536131115
51059,35-64,White,255528,177635,0.695168435553051
